epoch,accuracy,loss,val_accuracy,val_loss
0,0.8724016547203064,0.7158046960830688,0.928925633430481,0.3377072811126709
1,0.9373701214790344,0.26458898186683655,0.9485377073287964,0.22027647495269775
2,0.9518699049949646,0.20386822521686554,0.9557105898857117,0.18549075722694397
3,0.9575358629226685,0.17773494124412537,0.9609211087226868,0.1650211066007614
4,0.9616314768791199,0.16068428754806519,0.9639084339141846,0.1512008011341095
5,0.9643492698669434,0.14857032895088196,0.9658011198043823,0.14177165925502777
6,0.965908408164978,0.13980501890182495,0.967190682888031,0.13405781984329224
7,0.96706223487854,0.13259443640708923,0.9678462147712708,0.1289602369070053
8,0.9681161642074585,0.1262294203042984,0.9692317247390747,0.12140341103076935
9,0.9689099192619324,0.1209724172949791,0.9697562456130981,0.11714351177215576
10,0.9696067571640015,0.11676741391420364,0.9704474210739136,0.11321231722831726
11,0.9702209830284119,0.11305589973926544,0.9709290862083435,0.1101403757929802
12,0.9708452224731445,0.10976575314998627,0.9713654518127441,0.10750167816877365
13,0.9713129997253418,0.10713601112365723,0.9719339609146118,0.10481248050928116
14,0.9698143005371094,0.11324633657932281,0.9670138359069824,0.125652477145195
15,0.9704521298408508,0.11026690155267715,0.9719601273536682,0.10451540350914001
16,0.9720127582550049,0.1032876968383789,0.9724882245063782,0.10142699629068375
17,0.9728758931159973,0.09990674257278442,0.9736721515655518,0.09731496125459671
18,0.9742184281349182,0.09506697207689285,0.9749451279640198,0.09234676510095596
19,0.97635817527771,0.08843572437763214,0.9776543974876404,0.08484642952680588
20,0.9780149459838867,0.0830107033252716,0.9786547422409058,0.08112066984176636
21,0.9786123037338257,0.08038119971752167,0.9788908362388611,0.07935066521167755
22,0.9789478778839111,0.07866538316011429,0.9794622659683228,0.07720717042684555
23,0.9793330430984497,0.07698076963424683,0.979677140712738,0.0761781632900238
24,0.979678750038147,0.07542020082473755,0.9799572229385376,0.07469943910837173
25,0.9799774289131165,0.07404162734746933,0.9800673127174377,0.07408920675516129
26,0.9802201986312866,0.07295552641153336,0.9803162217140198,0.0729847103357315
27,0.9804044365882874,0.07192534953355789,0.9806200265884399,0.0717729926109314
28,0.9806200265884399,0.07108306884765625,0.980274498462677,0.07264257222414017
29,0.9807546138763428,0.07033988833427429,0.9807115793228149,0.07107610255479813
30,0.9810478091239929,0.06913942098617554,0.981083869934082,0.06968290358781815
31,0.9812145233154297,0.06851217150688171,0.9811959266662598,0.0692642331123352
32,0.9814070463180542,0.06762941926717758,0.9813061952590942,0.06881601363420486
33,0.9815603494644165,0.06692983210086823,0.9814331531524658,0.06840238720178604
34,0.9816965460777283,0.06633955985307693,0.9815191030502319,0.06767302751541138
35,0.9816397428512573,0.06629989296197891,0.9818242192268372,0.0666595920920372
36,0.9819315671920776,0.06522968411445618,0.9817078709602356,0.06683637201786041
37,0.9821001291275024,0.06455066800117493,0.9816115498542786,0.0670541524887085
38,0.9821909070014954,0.06415104866027832,0.981769859790802,0.06648656725883484
