epoch,accuracy,loss,val_accuracy,val_loss
0,0.8873431086540222,0.537406325340271,0.9390792846679688,0.24400779604911804
1,0.9328548312187195,0.2917945981025696,0.9429365992546082,0.2305517941713333
2,0.9542883038520813,0.1952037513256073,0.9611326456069946,0.16777223348617554
3,0.9631800055503845,0.15558087825775146,0.9664656519889832,0.13953553140163422
4,0.9489181041717529,0.22811494767665863,0.9586189389228821,0.17285946011543274
5,0.962961733341217,0.15321366488933563,0.9656599164009094,0.1408797800540924
6,0.9665899276733398,0.13608665764331818,0.9678331017494202,0.12963567674160004
7,0.96857750415802,0.12531492114067078,0.9697120189666748,0.11939729005098343
8,0.9706717729568481,0.11521178483963013,0.9719993472099304,0.10963581502437592
9,0.9725762009620667,0.10532474517822266,0.9737510681152344,0.1008378267288208
10,0.9739900231361389,0.0980430543422699,0.9744982123374939,0.09593958407640457
11,0.975028932094574,0.0928119495511055,0.9750515818595886,0.09262707829475403
12,0.9759964346885681,0.08783659338951111,0.9766215682029724,0.08537645637989044
13,0.9656662344932556,0.14248567819595337,0.9704552888870239,0.11385493725538254
14,0.972435474395752,0.10261938720941544,0.9745870232582092,0.09461536258459091
15,0.9754040241241455,0.09012272208929062,0.9762345552444458,0.08676543831825256
16,0.9768254160881042,0.08351106196641922,0.9770139455795288,0.08243972808122635
17,0.9778926372528076,0.07858345657587051,0.9781590700149536,0.07806477695703506
18,0.9788306355476379,0.07436216622591019,0.9789717793464661,0.07421649247407913
19,0.9796090722084045,0.07090378552675247,0.979885995388031,0.07055367529392242
20,0.9804400205612183,0.06744169443845749,0.9803728461265564,0.06816461682319641
21,0.981128990650177,0.06447317451238632,0.9793909788131714,0.07049614191055298
22,0.9821527600288391,0.06132059544324875,0.9820765256881714,0.06202242523431778
23,0.9841258525848389,0.05477502942085266,0.9840835332870483,0.05574151873588562
24,0.9845052361488342,0.05332094803452492,0.9836055040359497,0.05738847702741623
25,0.9856077432632446,0.049088820815086365,0.9855849742889404,0.04997379705309868
26,0.9866794943809509,0.04502777010202408,0.9862028360366821,0.047681812196969986
27,0.9874446988105774,0.042182791978120804,0.9864495396614075,0.04653229936957359
28,0.9879409670829773,0.040273625403642654,0.9862756729125977,0.04694310203194618
29,0.9884626269340515,0.03830774500966072,0.9864330887794495,0.04616856947541237
30,0.9890196323394775,0.03623912110924721,0.9868701100349426,0.044573623687028885
31,0.9894325733184814,0.03468682989478111,0.9874241948127747,0.043092161417007446
32,0.9898080229759216,0.03324595093727112,0.9870879650115967,0.04394291341304779
33,0.9901856184005737,0.031877513974905014,0.9874406456947327,0.0428965762257576
34,0.9906985759735107,0.03011156991124153,0.987915575504303,0.04145476594567299
35,0.9911702871322632,0.028480209410190582,0.9880905747413635,0.04099353030323982
36,0.9912908673286438,0.02789286896586418,0.9882587790489197,0.040951214730739594
37,0.991731584072113,0.02636917121708393,0.9884012937545776,0.04087590426206589
38,0.9918867349624634,0.025760246440768242,0.9880603551864624,0.042387645691633224
39,0.9923551082611084,0.0242050401866436,0.9887436628341675,0.03959427401423454
40,0.9926980137825012,0.023051360622048378,0.9885720014572144,0.04000239819288254
41,0.9928160309791565,0.022546734660863876,0.9882903695106506,0.04112480953335762
42,0.9931546449661255,0.021450186148285866,0.9887576103210449,0.039874691516160965
43,0.9937131404876709,0.01978714019060135,0.988811731338501,0.040203485637903214
