epoch,accuracy,loss,val_accuracy,val_loss
0,0.881908118724823,0.5994514226913452,0.9271146059036255,0.2911974787712097
1,0.9389057159423828,0.24524542689323425,0.9516483545303345,0.20172661542892456
2,0.9565437436103821,0.18072205781936646,0.9548859000205994,0.1771293431520462
3,0.9627251625061035,0.1525994837284088,0.9649060368537903,0.14272111654281616
4,0.9659397602081299,0.136687770485878,0.9677920937538147,0.12837621569633484
5,0.9681487083435059,0.12512832880020142,0.9694398641586304,0.11934087425470352
6,0.9695531725883484,0.11721118539571762,0.9704300761222839,0.11359930038452148
7,0.970890998840332,0.11036664992570877,0.9716101288795471,0.10694091022014618
8,0.9733584523200989,0.10127086192369461,0.9734340310096741,0.09998827427625656
9,0.974733829498291,0.09570194780826569,0.9756026864051819,0.09246772527694702
10,0.976797342300415,0.08784283697605133,0.977752685546875,0.08407288789749146
11,0.9785088300704956,0.0803413912653923,0.978680431842804,0.07999561727046967
12,0.9795457124710083,0.07553359121084213,0.9802104830741882,0.0738118514418602
13,0.9803892970085144,0.07180596143007278,0.9809134006500244,0.07053588330745697
14,0.9812254905700684,0.06817488372325897,0.981299877166748,0.06841528415679932
15,0.981960654258728,0.06493040919303894,0.9819045066833496,0.0657002329826355
16,0.9829428195953369,0.06088107079267502,0.9825298190116882,0.06266289949417114
17,0.9838995337486267,0.05692600458860397,0.9835951328277588,0.05866708979010582
18,0.9846554398536682,0.053818389773368835,0.9841674566268921,0.05637819319963455
19,0.9855522513389587,0.05057985708117485,0.9850624799728394,0.05315156280994415
20,0.9862520098686218,0.04784752428531647,0.9854408502578735,0.051337432116270065
21,0.9868354201316833,0.04560528323054314,0.9854228496551514,0.05133629962801933
22,0.9874239563941956,0.04325329512357712,0.9865154027938843,0.047382380813360214
23,0.987865149974823,0.04147755727171898,0.9865896105766296,0.04701922833919525
24,0.9883867502212524,0.03944304957985878,0.9872018694877625,0.04471161589026451
25,0.9888437390327454,0.0377122238278389,0.9874860048294067,0.04361371323466301
26,0.989344596862793,0.03581230714917183,0.9878625869750977,0.042295195162296295
27,0.9897862672805786,0.03425600007176399,0.9882051348686218,0.04104847088456154
28,0.9902315139770508,0.032623015344142914,0.9882326126098633,0.04068337008357048
29,0.9905701279640198,0.0313929058611393,0.9884541034698486,0.04019508883357048
30,0.9908760190010071,0.03025008551776409,0.98841392993927,0.040099166333675385
31,0.9911829233169556,0.02910175733268261,0.9883855581283569,0.040438342839479446
32,0.9916411638259888,0.027516691014170647,0.9890915751457214,0.0380166620016098
33,0.9920089840888977,0.026219015941023827,0.9892237186431885,0.03756295517086983
34,0.9922006726264954,0.02550007589161396,0.9892562031745911,0.03747810423374176
35,0.9923194646835327,0.024980243295431137,0.9893757104873657,0.037413086742162704
36,0.9924616813659668,0.024410346522927284,0.9892392754554749,0.03784123435616493
37,0.9927805066108704,0.023365557193756104,0.9894839525222778,0.03697554022073746
38,0.9931060671806335,0.02228710800409317,0.9889650940895081,0.03875066712498665
39,0.9933674335479736,0.021456565707921982,0.9889700412750244,0.038442354649305344
40,0.9936140179634094,0.020626818761229515,0.9893434643745422,0.03759760782122612
41,0.9937291145324707,0.02019651234149933,0.9893209338188171,0.038121048361063004
42,0.9937928318977356,0.019834479317069054,0.9893800020217896,0.03802349045872688
43,0.9939821362495422,0.019165851175785065,0.9895272850990295,0.03848506137728691
44,0.9941833019256592,0.01854446716606617,0.9894328117370605,0.04004109278321266
45,0.9944426417350769,0.01768515445291996,0.9895838499069214,0.03952924162149429
46,0.9946873188018799,0.016921035945415497,0.9897753000259399,0.038551755249500275
47,0.9947583079338074,0.0166313499212265,0.9897234439849854,0.03831189125776291
48,0.9946990013122559,0.0166530329734087,0.9895946979522705,0.03916502371430397
49,0.9948858618736267,0.01608802005648613,0.9896887540817261,0.039017949253320694
50,0.9951533079147339,0.015279396437108517,0.9895360469818115,0.039338160306215286
51,0.9953069686889648,0.014756612479686737,0.9897559285163879,0.039444971829652786
52,0.9954618215560913,0.014299542643129826,0.9894598722457886,0.040952641516923904
53,0.9956362247467041,0.013752992264926434,0.9893802404403687,0.04125542938709259
54,0.9956260919570923,0.0136775067076087,0.9894997477531433,0.04070928692817688
55,0.9955930709838867,0.01377836987376213,0.9896208643913269,0.04079055413603783
56,0.9956912398338318,0.013390752486884594,0.9899108409881592,0.03978127986192703
57,0.9958362579345703,0.012972062453627586,0.9897087812423706,0.04072442278265953
58,0.996025025844574,0.012400147505104542,0.9897180199623108,0.04094242304563522
