epoch,accuracy,loss,val_accuracy,val_loss
0,0.974621057510376,0.09712409228086472,0.9751869440078735,0.09317829459905624
1,0.9764887690544128,0.08847165107727051,0.9763002395629883,0.0885336771607399
2,0.9778982996940613,0.08252720534801483,0.9780667424201965,0.08198188990354538
3,0.9787564277648926,0.07880609482526779,0.9787228107452393,0.07939401268959045
4,0.9790418744087219,0.07735075801610947,0.9788078665733337,0.07903546094894409
5,0.9797868132591248,0.07444027066230774,0.9796357154846191,0.07558370381593704
6,0.9803016185760498,0.07230585813522339,0.9799360632896423,0.07401672005653381
7,0.9808202981948853,0.07012121379375458,0.9785276055335999,0.08593489974737167
8,0.9809868931770325,0.06941233575344086,0.9807400107383728,0.07078385353088379
9,0.9814116954803467,0.06777560710906982,0.980918824672699,0.07045450061559677
10,0.9816765785217285,0.06663233041763306,0.9811557531356812,0.06911938637495041
11,0.9819523096084595,0.0653337612748146,0.9813699722290039,0.06805133819580078
12,0.982230544090271,0.06420514732599258,0.98149174451828,0.0674983412027359
13,0.9823210835456848,0.06384264677762985,0.9817956686019897,0.06632250547409058
14,0.9825369715690613,0.06290207803249359,0.9819106459617615,0.06571818888187408
15,0.9818972945213318,0.06642226874828339,0.9795556664466858,0.0759233832359314
16,0.9818921089172363,0.06588820368051529,0.9815972447395325,0.0670093297958374
17,0.9828022122383118,0.06187751144170761,0.9819455742835999,0.06545073539018631
18,0.9830818772315979,0.06075844541192055,0.9820797443389893,0.06489292532205582
19,0.983320415019989,0.059838101267814636,0.9823777675628662,0.06381913274526596
