epoch,accuracy,loss,val_accuracy,val_loss
0,0.8838125467300415,0.6059722900390625,0.9325349926948547,0.26885029673576355
1,0.944390058517456,0.22828136384487152,0.9525924324989319,0.19747790694236755
2,0.9571327567100525,0.17941142618656158,0.960326611995697,0.16057367622852325
3,0.9637259840965271,0.14877790212631226,0.9657178521156311,0.13774137198925018
4,0.9670083522796631,0.13163019716739655,0.9682684540748596,0.12426762282848358
5,0.9688817262649536,0.12063136696815491,0.969343900680542,0.11682045459747314
6,0.9701544642448425,0.1133880615234375,0.9709248542785645,0.10944905132055283
7,0.9711418151855469,0.10784318298101425,0.971525251865387,0.10548483580350876
8,0.9720284342765808,0.10329075157642365,0.9721490740776062,0.10240928083658218
9,0.9728173613548279,0.09936418384313583,0.9739935994148254,0.09603600949048996
10,0.9745684862136841,0.09366974234580994,0.9755474328994751,0.09060359001159668
11,0.9760714173316956,0.08794687688350677,0.9758619666099548,0.0885215625166893
12,0.9768138527870178,0.08468117564916611,0.9768986105918884,0.08475042134523392
13,0.9772636294364929,0.08269450813531876,0.9773216247558594,0.08288977295160294
14,0.9779358506202698,0.07983314245939255,0.9776737689971924,0.08124043792486191
15,0.9783287048339844,0.07807210087776184,0.9781044125556946,0.07979516685009003
16,0.9786345958709717,0.07674624770879745,0.9782387614250183,0.0789957121014595
17,0.9791858196258545,0.07452342659235,0.9786698818206787,0.07766333967447281
18,0.9730031490325928,0.10300856828689575,0.9766258001327515,0.08520082384347916
19,0.9781810641288757,0.07863052934408188,0.9783445000648499,0.07854565978050232
