epoch,accuracy,loss,val_accuracy,val_loss
0,0.9750516414642334,0.09026183933019638,0.9752877354621887,0.08740466088056564
1,0.9758787751197815,0.08538663387298584,0.9757979512214661,0.08531157672405243
2,0.9769135117530823,0.08100302517414093,0.9766050577163696,0.08177836984395981
3,0.9778656363487244,0.07725247740745544,0.977182924747467,0.07999017089605331
4,0.9785215258598328,0.07476328313350677,0.9774658679962158,0.0789048820734024
5,0.9791879653930664,0.07229214161634445,0.9776929616928101,0.07818590849637985
6,0.9797535538673401,0.07027876377105713,0.977804958820343,0.07795383781194687
7,0.9801240563392639,0.06890390068292618,0.977912962436676,0.07768230885267258
8,0.9804028868675232,0.06778571754693985,0.9778850078582764,0.07771673798561096
9,0.9806816577911377,0.06682363897562027,0.97783362865448,0.07796231657266617
10,0.9809711575508118,0.06577655673027039,0.9780097007751465,0.07764822244644165
11,0.9812378287315369,0.06480026245117188,0.978012204170227,0.077934131026268
12,0.9815011620521545,0.06396391242742538,0.9779558181762695,0.07810166478157043
13,0.9817363619804382,0.06309695541858673,0.9778696894645691,0.07814361155033112
14,0.9819211959838867,0.0624212771654129,0.977874219417572,0.07825818657875061
15,0.9821457862854004,0.06167535483837128,0.9778566360473633,0.07863318920135498
16,0.9823806881904602,0.06090130656957626,0.9779127836227417,0.07930433750152588
17,0.982617199420929,0.060124680399894714,0.9778931140899658,0.07974591106176376
18,0.9828057289123535,0.05942677706480026,0.9777833223342896,0.0800725445151329
19,0.9828053712844849,0.05931542068719864,0.97789067029953,0.07945530116558075
