epoch,accuracy,loss,val_accuracy,val_loss
0,0.8856948018074036,0.5654371976852417,0.9310041069984436,0.2731330096721649
1,0.9334768056869507,0.26085343956947327,0.9478920102119446,0.2154519110918045
2,0.9566943049430847,0.18523579835891724,0.9607389569282532,0.16417741775512695
3,0.9639909267425537,0.151261568069458,0.9660623073577881,0.13999240100383759
4,0.9671560525894165,0.13511788845062256,0.9680792689323425,0.13011890649795532
5,0.9684751033782959,0.1264123171567917,0.9693592190742493,0.12173821777105331
6,0.9696394801139832,0.11942504346370697,0.9702723622322083,0.11644715070724487
7,0.9704554080963135,0.11458331346511841,0.9709780216217041,0.11233643442392349
8,0.9711840152740479,0.11045021563768387,0.9715462327003479,0.10901337116956711
9,0.971901535987854,0.10666897147893906,0.9720093011856079,0.10598666965961456
10,0.9724613428115845,0.10347557067871094,0.9723342061042786,0.10368096083402634
11,0.972937285900116,0.10077112168073654,0.9730572700500488,0.10036573559045792
12,0.9733917117118835,0.09816990792751312,0.9734610319137573,0.09810195118188858
13,0.9738522171974182,0.09577242285013199,0.9739171266555786,0.0958445742726326
14,0.9743003249168396,0.09351324290037155,0.9742498993873596,0.09418009966611862
15,0.97470623254776,0.09159952402114868,0.9745191335678101,0.09281596541404724
16,0.9751240611076355,0.08963850140571594,0.9748077392578125,0.09136217832565308
17,0.975476861000061,0.08798553049564362,0.9750933647155762,0.08999686688184738
18,0.9757974743843079,0.08651421964168549,0.9754002094268799,0.08844495564699173
19,0.9762425422668457,0.08469208329916,0.9757521748542786,0.08700583130121231
