epoch,accuracy,loss,val_accuracy,val_loss
0,0.9834994673728943,0.05673837289214134,0.9833526611328125,0.05670111998915672
1,0.9845874905586243,0.053199637681245804,0.983193039894104,0.05716685950756073
2,0.9854295253753662,0.050290461629629135,0.982825756072998,0.0581909641623497
3,0.9859068989753723,0.04857158660888672,0.9827879071235657,0.05920325964689255
4,0.9863165616989136,0.04728865623474121,0.9824952483177185,0.06017986685037613
5,0.9861722588539124,0.047278862446546555,0.9824151992797852,0.06069931015372276
6,0.9868277907371521,0.045418836176395416,0.9820176959037781,0.06200212612748146
7,0.9870545268058777,0.0446801520884037,0.9818980097770691,0.06321290135383606
8,0.9872733354568481,0.04408639669418335,0.9819911122322083,0.06408680975437164
9,0.9874869585037231,0.04363158345222473,0.9818224906921387,0.06487341970205307
10,0.9876022338867188,0.043347734957933426,0.9816712141036987,0.06588424742221832
11,0.9878803491592407,0.04280691593885422,0.9815270900726318,0.06703077256679535
12,0.9880009889602661,0.04268656298518181,0.9815825819969177,0.06821165233850479
13,0.9881421327590942,0.042299967259168625,0.9814831614494324,0.06888314336538315
14,0.9856297373771667,0.05148317664861679,0.9779826402664185,0.0780281126499176
15,0.9829308390617371,0.05765853449702263,0.9806891083717346,0.06858281046152115
16,0.9859294295310974,0.04840237647294998,0.9809720516204834,0.06841185688972473
17,0.9873311519622803,0.04461600258946419,0.9809274077415466,0.06950228661298752
18,0.9880938529968262,0.04257132112979889,0.9809179306030273,0.07078867405653
19,0.9884546399116516,0.041430018842220306,0.9808292984962463,0.07207105308771133
20,0.9886180758476257,0.04083378612995148,0.9807335138320923,0.07306921482086182
21,0.988632082939148,0.04059044271707535,0.9806437492370605,0.07405249774456024
22,0.9886007308959961,0.04051437973976135,0.9806009531021118,0.07463635504245758
23,0.988625168800354,0.040386099368333817,0.9805177450180054,0.07559303939342499
24,0.9885851740837097,0.04036826267838478,0.9805192947387695,0.07609490305185318
25,0.9885876178741455,0.040323495864868164,0.9804890751838684,0.07650932669639587
26,0.9885615110397339,0.04032227024435997,0.9804180860519409,0.07693978399038315
27,0.9885214567184448,0.040387704968452454,0.9803754687309265,0.07747591286897659
28,0.9885761141777039,0.04022560641169548,0.980326771736145,0.07754302769899368
29,0.9886503219604492,0.03998928517103195,0.9803091883659363,0.0780106708407402
30,0.9885780811309814,0.040098126977682114,0.9802769422531128,0.07832525670528412
31,0.9886232614517212,0.039959605783224106,0.9801150560379028,0.07899730652570724
32,0.9886457920074463,0.03986959904432297,0.9802404046058655,0.07875281572341919
33,0.988622784614563,0.039892811328172684,0.9801010489463806,0.07957179844379425
34,0.9886870384216309,0.03972892463207245,0.9800781011581421,0.07984748482704163
35,0.9887439012527466,0.03954404965043068,0.9801340103149414,0.08007790893316269
36,0.9887111783027649,0.03958064690232277,0.9800839424133301,0.08042600005865097
37,0.9887436628341675,0.03944757580757141,0.9799813628196716,0.08094276487827301
