epoch,accuracy,loss,val_accuracy,val_loss
0,0.8541021347045898,0.8504503965377808,0.9045293927192688,0.4561580419540405
1,0.937686026096344,0.33021217584609985,0.9422383308410645,0.2681850492954254
2,0.9337960481643677,0.31679075956344604,0.9461342096328735,0.24337778985500336
3,0.9516814947128296,0.22129715979099274,0.958206057548523,0.2036973536014557
4,0.9407272934913635,0.28989046812057495,0.9419918656349182,0.2606472969055176
5,0.9450090527534485,0.2444373369216919,0.9478321075439453,0.2380676567554474
6,0.9538722038269043,0.2183636873960495,0.9578916430473328,0.2096708118915558
7,0.9611169099807739,0.19675564765930176,0.9634822010993958,0.1906922310590744
8,0.9654287099838257,0.18176838755607605,0.9667204022407532,0.1779344379901886
9,0.9684953689575195,0.16798534989356995,0.9690226912498474,0.16661174595355988
10,0.9704337120056152,0.15810516476631165,0.9712233543395996,0.15724796056747437
11,0.9720527529716492,0.1495201736688614,0.9724302291870117,0.15002621710300446
12,0.9734036326408386,0.14177656173706055,0.9719437956809998,0.14909733831882477
13,0.9744226336479187,0.13512523472309113,0.9735406041145325,0.14109529554843903
14,0.975401759147644,0.12887537479400635,0.9741123914718628,0.13672101497650146
15,0.9759207963943481,0.12431295216083527,0.9756350517272949,0.12899376451969147
16,0.9768796563148499,0.11822666227817535,0.976008415222168,0.1254751831293106
17,0.9776390790939331,0.11283509433269501,0.9767141938209534,0.12119543552398682
18,0.9782515168190002,0.1080922782421112,0.9775161147117615,0.11561113595962524
19,0.9789425134658813,0.10330630838871002,0.9779577255249023,0.11226349323987961
20,0.9795777797698975,0.09887570142745972,0.9786142706871033,0.10858231037855148
21,0.9802674055099487,0.09440790116786957,0.9790368676185608,0.10564262419939041
22,0.9808242321014404,0.090659499168396,0.9791235327720642,0.1041598990559578
